Radio Mobile for Windows
Version 11.6
** Left site data **
 Name
 Antenna height (m)
** Right site data **
 Name
 Antenna height (m)
** Link data **
 Frequency (GHz)
 Earth curvature factor
** Path Profile **
 Records: Distance(km) Elevation(m) Color(0-15) Height(m) PathLoss(dB) [ Latitude(deg) Longitude(deg) Xmap Ymap RadioBeamElevation(m) Clearance(m) FirstFresnel(m) Ratio ]
Start
Elfak
25.000
Trupale
6.000
2.440000
1.333316759
0000.4241	0199.1	13	10	000.0	43.332429	021.887180	0378.8	0304.9	0223.8	0024.7	0007.0	0003.54
0000.4274	0199.1	13	10	000.0	43.332442	021.887142	0378.7	0304.9	0223.8	0024.7	0007.0	0003.52
0000.4308	0199.0	13	10	000.0	43.332454	021.887104	0378.7	0304.9	0223.7	0024.7	0007.0	0003.52
0000.4342	0199.0	13	10	000.0	43.332467	021.887066	0378.6	0305.0	0223.7	0024.7	0007.1	0003.50
0000.4375	0199.0	13	10	000.0	43.332480	021.887029	0378.6	0305.0	0223.7	0024.7	0007.1	0003.49
0000.4409	0199.0	13	10	000.0	43.332492	021.886991	0378.5	0305.0	0223.7	0024.7	0007.1	0003.47
0000.4443	0199.0	13	10	000.0	43.332505	021.886953	0378.4	0305.1	0223.7	0024.7	0007.1	0003.46
0000.4476	0199.1	13	10	000.0	43.332518	021.886915	0378.4	0305.1	0223.7	0024.6	0007.2	0003.43
0000.4510	0199.1	13	10	000.0	43.332530	021.886877	0378.3	0305.1	0223.6	0024.5	0007.2	0003.42
0000.4544	0199.1	13	10	000.0	43.332543	021.886840	0378.3	0305.1	0223.6	0024.5	0007.2	0003.40
0000.4577	0199.1	13	10	000.0	43.332556	021.886802	0378.2	0305.2	0223.6	0024.5	0007.2	0003.39
0000.4611	0199.2	13	10	000.0	43.332568	021.886764	0378.1	0305.2	0223.6	0024.4	0007.3	0003.36
0000.4645	0199.2	13	10	000.0	43.332581	021.886726	0378.1	0305.2	0223.6	0024.4	0007.3	0003.35
0000.4678	0199.2	13	10	000.0	43.332594	021.886688	0378.0	0305.2	0223.6	0024.4	0007.3	0003.33
0000.4712	0199.3	13	10	000.0	43.332606	021.886650	0378.0	0305.3	0223.5	0024.2	0007.3	0003.31
0000.4746	0199.4	13	10	000.0	43.332619	021.886613	0377.9	0305.3	0223.5	0024.1	0007.4	0003.28
0000.4779	0199.5	13	10	000.0	43.332632	021.886575	0377.8	0305.3	0223.5	0024.0	0007.4	0003.25
0000.4813	0199.6	13	10	000.0	43.332644	021.886537	0377.8	0305.4	0223.5	0023.9	0007.4	0003.23
0000.4847	0199.7	13	10	000.0	43.332657	021.886499	0377.7	0305.4	0223.5	0023.8	0007.4	0003.20
0000.4880	0199.8	13	10	000.0	43.332670	021.886461	0377.6	0305.4	0223.5	0023.7	0007.5	0003.18
0000.4914	0199.9	13	10	000.0	43.332682	021.886424	0377.6	0305.5	0223.4	0023.5	0007.5	0003.15
